SKU Code,Store_Code,Projected_Probability
SKU_1042,STORE_08,0.054
SKU_1042,STORE_09,0.127
SKU_1042,STORE_16,0.046
SKU_1042,STORE_10,0.058
SKU_1042,STORE_11,0.055
SKU_1042,STORE_12,0.056
SKU_1042,STORE_13,0.067
SKU_1042,STORE_17,0.05
SKU_1042,STORE_14,0.087
SKU_1043,STORE_01,0.035
SKU_1043,STORE_02,0.037
SKU_1043,STORE_03,0.026
SKU_1043,STORE_04,0.019
SKU_1043,STORE_05,0.058
SKU_1043,STORE_06,0.036
SKU_1043,STORE_07,0.03
SKU_1043,STORE_15,0.025
SKU_1043,STORE_08,0.025
SKU_1043,STORE_09,0.064
SKU_1043,STORE_16,0.021
SKU_1043,STORE_10,0.027
SKU_1043,STORE_11,0.019
SKU_1043,STORE_12,0.026
SKU_1043,STORE_13,0.034
SKU_1043,STORE_17,0.023
SKU_1043,STORE_14,0.064
SKU_1044,STORE_01,0.016
SKU_1044,STORE_02,0.006
SKU_1044,STORE_03,0.011
SKU_1044,STORE_04,0.009
SKU_1044,STORE_05,0.009
SKU_1044,STORE_06,0.016
SKU_1044,STORE_07,0.005
SKU_1044,STORE_15,0.015
SKU_1044,STORE_08,0.01
SKU_1044,STORE_09,0.039
SKU_1044,STORE_16,0.009
SKU_1044,STORE_10,0.011
SKU_1044,STORE_11,0.013
SKU_1044,STORE_12,0.011
SKU_1044,STORE_13,0.021
SKU_1044,STORE_17,0.009
SKU_1044,STORE_14,0.01
SKU_1045,STORE_01,0.048
SKU_1045,STORE_02,0.032
SKU_1045,STORE_03,0.047
SKU_1045,STORE_04,0.026
SKU_1045,STORE_05,0.05
SKU_1045,STORE_06,0.049
SKU_1045,STORE_07,0.026
SKU_1045,STORE_15,0.074
SKU_1045,STORE_08,0.045
SKU_1045,STORE_09,0.115
SKU_1045,STORE_16,0.038
SKU_1045,STORE_10,0.048
SKU_1045,STORE_11,0.046
SKU_1045,STORE_12,0.046
SKU_1045,STORE_13,0.061
SKU_1045,STORE_17,0.041
SKU_1045,STORE_14,0.056
SKU_1046,STORE_01,0.117
SKU_1046,STORE_02,0.068
SKU_1046,STORE_03,0.095
SKU_1046,STORE_04,0.062
SKU_1046,STORE_05,0.105
SKU_1046,STORE_06,0.118
SKU_1046,STORE_07,0.055
SKU_1046,STORE_15,0.049
SKU_1046,STORE_08,0.09
SKU_1046,STORE_09,0.18
SKU_1046,STORE_16,0.077
SKU_1046,STORE_10,0.096
SKU_1046,STORE_11,0.17
SKU_1046,STORE_12,0.093
SKU_1046,STORE_13,0.095
SKU_1046,STORE_17,0.083
SKU_1046,STORE_14,0.118
SKU_1047,STORE_01,0.254
SKU_1047,STORE_02,0.104
SKU_1047,STORE_05,0.143
SKU_1047,STORE_06,0.234
SKU_1047,STORE_07,0.084
SKU_1047,STORE_08,0.13
SKU_1047,STORE_09,0.194
SKU_1047,STORE_13,0.132
SKU_1047,STORE_14,0.147
SKU_1048,STORE_01,0.183
SKU_1048,STORE_02,0.08
SKU_1048,STORE_05,0.11
SKU_1048,STORE_06,0.168
SKU_1048,STORE_07,0.064
SKU_1048,STORE_08,0.089
SKU_1048,STORE_09,0.134
SKU_1048,STORE_13,0.091
SKU_1048,STORE_14,0.113
SKU_1049,STORE_01,0.1
SKU_1049,STORE_02,0.084
SKU_1049,STORE_05,0.116
SKU_1049,STORE_06,0.092
SKU_1049,STORE_07,0.068
SKU_1049,STORE_08,0.086
SKU_1049,STORE_09,0.149
SKU_1049,STORE_13,0.101
SKU_1049,STORE_14,0.119
SKU_1050,STORE_01,0.054
SKU_1050,STORE_02,0.062
SKU_1050,STORE_05,0.086
SKU_1050,STORE_06,0.05
SKU_1050,STORE_07,0.05
SKU_1050,STORE_08,0.04
SKU_1050,STORE_09,0.075
SKU_1050,STORE_13,0.051
SKU_1050,STORE_14,0.088
SKU_1051,STORE_01,0.025
SKU_1051,STORE_02,0.01
SKU_1051,STORE_05,0.013
SKU_1051,STORE_06,0.023
SKU_1051,STORE_07,0.008
SKU_1051,STORE_08,0.017
SKU_1051,STORE_09,0.046
SKU_1051,STORE_13,0.031
SKU_1051,STORE_14,0.014
SKU_1052,STORE_01,0.074
SKU_1052,STORE_02,0.054
SKU_1052,STORE_05,0.075
SKU_1052,STORE_06,0.068
SKU_1052,STORE_07,0.043
SKU_1052,STORE_08,0.072
SKU_1052,STORE_09,0.134
SKU_1052,STORE_13,0.091
SKU_1052,STORE_14,0.076
SKU_1053,STORE_01,0.18
SKU_1053,STORE_02,0.113
SKU_1053,STORE_05,0.157
SKU_1053,STORE_06,0.166
SKU_1053,STORE_07,0.091
SKU_1053,STORE_08,0.145
SKU_1053,STORE_09,0.21
SKU_1053,STORE_13,0.143
SKU_1053,STORE_14,0.16
SKU_1054,STORE_01,0.316
SKU_1054,STORE_02,0.165
SKU_1054,STORE_03,0.198
SKU_1054,STORE_04,0.207
SKU_1054,STORE_05,0.19
SKU_1054,STORE_06,0.335
SKU_1054,STORE_07,0.139
SKU_1054,STORE_15,0.147
SKU_1054,STORE_08,0.182
SKU_1054,STORE_09,0.268
SKU_1054,STORE_16,0.174
SKU_1054,STORE_10,0.189
SKU_1054,STORE_11,0.258
SKU_1054,STORE_12,0.205
SKU_1054,STORE_13,0.226
SKU_1054,STORE_17,0.189
SKU_1054,STORE_14,0.227
SKU_1055,STORE_01,0.227
SKU_1055,STORE_02,0.126
SKU_1055,STORE_03,0.135
SKU_1055,STORE_04,0.149
SKU_1055,STORE_05,0.146
SKU_1055,STORE_06,0.241
SKU_1055,STORE_07,0.107
SKU_1055,STORE_15,0.147
SKU_1055,STORE_08,0.124
SKU_1055,STORE_09,0.185
SKU_1055,STORE_16,0.118
SKU_1055,STORE_10,0.128
SKU_1055,STORE_11,0.081
SKU_1055,STORE_12,0.14
SKU_1055,STORE_13,0.155
SKU_1055,STORE_17,0.128
SKU_1055,STORE_14,0.174
SKU_1056,STORE_01,0.125
SKU_1056,STORE_02,0.133
SKU_1056,STORE_03,0.132
SKU_1056,STORE_04,0.082
SKU_1056,STORE_05,0.154
SKU_1056,STORE_06,0.132
SKU_1056,STORE_07,0.113
SKU_1056,STORE_15,0.44
SKU_1056,STORE_08,0.121
SKU_1056,STORE_09,0.206
SKU_1056,STORE_16,0.115
SKU_1056,STORE_10,0.125
SKU_1056,STORE_11,0.118
SKU_1056,STORE_12,0.136
SKU_1056,STORE_13,0.173
SKU_1056,STORE_17,0.125
SKU_1056,STORE_14,0.184
SKU_1057,STORE_01,0.068
SKU_1057,STORE_02,0.098
SKU_1057,STORE_03,0.061
SKU_1057,STORE_04,0.044
SKU_1057,STORE_05,0.113
SKU_1057,STORE_06,0.072
SKU_1057,STORE_07,0.083
SKU_1057,STORE_15,0.049
SKU_1057,STORE_08,0.056
SKU_1057,STORE_09,0.104
SKU_1057,STORE_16,0.053
SKU_1057,STORE_10,0.058
SKU_1057,STORE_11,0.041
SKU_1057,STORE_12,0.063
SKU_1057,STORE_13,0.087
SKU_1057,STORE_17,0.058
SKU_1057,STORE_14,0.135
SKU_1058,STORE_01,0.031
SKU_1058,STORE_02,0.015
SKU_1058,STORE_03,0.025
SKU_1058,STORE_04,0.02
SKU_1058,STORE_05,0.018
SKU_1058,STORE_06,0.033
SKU_1058,STORE_07,0.013
SKU_1058,STORE_15,0.03
SKU_1058,STORE_08,0.023
SKU_1058,STORE_09,0.064
SKU_1058,STORE_16,0.022
SKU_1058,STORE_10,0.024
SKU_1058,STORE_11,0.028
SKU_1058,STORE_12,0.026
SKU_1058,STORE_13,0.053
SKU_1058,STORE_17,0.024
SKU_1058,STORE_14,0.021
SKU_1059,STORE_01,0.092
SKU_1059,STORE_02,0.086
SKU_1059,STORE_03,0.11
SKU_1059,STORE_04,0.06
SKU_1059,STORE_05,0.099
SKU_1059,STORE_06,0.098
SKU_1059,STORE_07,0.072
SKU_1059,STORE_15,0.147
SKU_1059,STORE_08,0.101
SKU_1059,STORE_09,0.185
SKU_1059,STORE_16,0.096
SKU_1059,STORE_10,0.104
SKU_1059,STORE_11,0.1
SKU_1059,STORE_12,0.114
SKU_1059,STORE_13,0.156
SKU_1059,STORE_17,0.104
SKU_1059,STORE_14,0.118
SKU_1060,STORE_01,0.224
SKU_1060,STORE_02,0.18
SKU_1060,STORE_03,0.22
SKU_1060,STORE_04,0.147
SKU_1060,STORE_05,0.207
SKU_1060,STORE_06,0.237
SKU_1060,STORE_07,0.152
SKU_1060,STORE_15,0.098
SKU_1060,STORE_08,0.202
SKU_1060,STORE_09,0.29
SKU_1060,STORE_16,0.193
SKU_1060,STORE_10,0.209
SKU_1060,STORE_11,0.368
SKU_1060,STORE_12,0.228
SKU_1060,STORE_13,0.244
SKU_1060,STORE_17,0.209
SKU_1060,STORE_14,0.248
SKU_1061,STORE_01,0.204
SKU_1061,STORE_02,0.096
SKU_1061,STORE_03,0.112
SKU_1061,STORE_04,0.135
SKU_1061,STORE_05,0.133
SKU_1061,STORE_06,0.216
SKU_1061,STORE_07,0.09
SKU_1061,STORE_15,0.096
SKU_1061,STORE_08,0.11
SKU_1061,STORE_09,0.227
SKU_1061,STORE_16,0.106
SKU_1061,STORE_10,0.113
SKU_1061,STORE_11,0.167
SKU_1061,STORE_12,0.112
SKU_1061,STORE_13,0.14
SKU_1061,STORE_17,0.111
SKU_1061,STORE_14,0.143
SKU_1062,STORE_01,0.147
SKU_1062,STORE_02,0.074
SKU_1062,STORE_03,0.076
SKU_1062,STORE_04,0.097
SKU_1062,STORE_05,0.102
SKU_1062,STORE_06,0.155
SKU_1062,STORE_07,0.069
SKU_1062,STORE_15,0.096
SKU_1062,STORE_08,0.075
SKU_1062,STORE_09,0.157
SKU_1062,STORE_16,0.072
SKU_1062,STORE_10,0.076
SKU_1062,STORE_11,0.052
SKU_1062,STORE_12,0.076
SKU_1062,STORE_13,0.096
SKU_1062,STORE_17,0.075
SKU_1062,STORE_14,0.11
SKU_1063,STORE_01,0.08
SKU_1063,STORE_02,0.078
SKU_1063,STORE_03,0.074
SKU_1063,STORE_04,0.053
SKU_1063,STORE_05,0.108
SKU_1063,STORE_06,0.085
SKU_1063,STORE_07,0.073
SKU_1063,STORE_15,0.288
SKU_1063,STORE_08,0.073
SKU_1063,STORE_09,0.174
SKU_1063,STORE_16,0.07
SKU_1063,STORE_10,0.075
SKU_1063,STORE_11,0.076
SKU_1063,STORE_12,0.074
SKU_1063,STORE_13,0.107
SKU_1063,STORE_17,0.073
SKU_1063,STORE_14,0.116
SKU_1064,STORE_01,0.044
SKU_1064,STORE_02,0.057
SKU_1064,STORE_03,0.034
SKU_1064,STORE_04,0.029
SKU_1064,STORE_05,0.08
SKU_1064,STORE_06,0.046
SKU_1064,STORE_07,0.054
SKU_1064,STORE_15,0.032
SKU_1064,STORE_08,0.034
SKU_1064,STORE_09,0.088
SKU_1064,STORE_16,0.033
SKU_1064,STORE_10,0.035
SKU_1064,STORE_11,0.026
SKU_1064,STORE_12,0.034
SKU_1064,STORE_13,0.054
SKU_1064,STORE_17,0.034
SKU_1064,STORE_14,0.085
SKU_1065,STORE_01,0.02
SKU_1065,STORE_02,0.009
SKU_1065,STORE_03,0.014
SKU_1065,STORE_04,0.013
SKU_1065,STORE_05,0.012
SKU_1065,STORE_06,0.021
SKU_1065,STORE_07,0.008
SKU_1065,STORE_15,0.02
SKU_1065,STORE_08,0.014
SKU_1065,STORE_09,0.054
SKU_1065,STORE_16,0.013
SKU_1065,STORE_10,0.014
SKU_1065,STORE_11,0.018
SKU_1065,STORE_12,0.014
SKU_1065,STORE_13,0.033
SKU_1065,STORE_17,0.014
SKU_1065,STORE_14,0.013
SKU_1066,STORE_01,0.06
SKU_1066,STORE_02,0.05
SKU_1066,STORE_03,0.062
SKU_1066,STORE_04,0.039
SKU_1066,STORE_05,0.069
SKU_1066,STORE_06,0.063
SKU_1066,STORE_07,0.047
SKU_1066,STORE_15,0.096
SKU_1066,STORE_08,0.061
SKU_1066,STORE_09,0.157
SKU_1066,STORE_16,0.059
SKU_1066,STORE_10,0.062
SKU_1066,STORE_11,0.064
SKU_1066,STORE_12,0.062
SKU_1066,STORE_13,0.097
SKU_1066,STORE_17,0.061
SKU_1066,STORE_14,0.074
SKU_1067,STORE_01,0.145
SKU_1067,STORE_02,0.105
SKU_1067,STORE_03,0.124
SKU_1067,STORE_04,0.096
SKU_1067,STORE_05,0.146
SKU_1067,STORE_06,0.153
SKU_1067,STORE_07,0.099
SKU_1067,STORE_15,0.064
SKU_1067,STORE_08,0.122
SKU_1067,STORE_09,0.246
SKU_1067,STORE_16,0.117
SKU_1067,STORE_10,0.125
SKU_1067,STORE_11,0.237
SKU_1067,STORE_12,0.124
SKU_1067,STORE_13,0.151
SKU_1067,STORE_17,0.123
SKU_1067,STORE_14,0.156
SKU_1068,STORE_01,0.247
SKU_1068,STORE_02,0.127
SKU_1068,STORE_03,0.125
SKU_1068,STORE_04,0.152
SKU_1068,STORE_05,0.157
SKU_1068,STORE_06,0.241
SKU_1068,STORE_07,0.099
SKU_1068,STORE_15,0.107
SKU_1068,STORE_08,0.135
SKU_1068,STORE_09,0.231
SKU_1068,STORE_16,0.123
SKU_1068,STORE_10,0.137
SKU_1068,STORE_11,0.186
SKU_1068,STORE_12,0.162
SKU_1068,STORE_13,0.151
SKU_1068,STORE_17,0.137
SKU_1068,STORE_14,0.153
SKU_1069,STORE_01,0.178
SKU_1069,STORE_02,0.098
SKU_1069,STORE_03,0.085
SKU_1069,STORE_04,0.109
SKU_1069,STORE_05,0.12
SKU_1069,STORE_06,0.173
SKU_1069,STORE_07,0.076
SKU_1069,STORE_15,0.107
SKU_1069,STORE_08,0.092
SKU_1069,STORE_09,0.159
SKU_1069,STORE_16,0.083
SKU_1069,STORE_10,0.093
SKU_1069,STORE_11,0.058
SKU_1069,STORE_12,0.11
SKU_1069,STORE_13,0.104
SKU_1069,STORE_17,0.093
SKU_1069,STORE_14,0.117
SKU_1070,STORE_01,0.097
SKU_1070,STORE_02,0.103
SKU_1070,STORE_03,0.083
SKU_1070,STORE_04,0.06
SKU_1070,STORE_05,0.127
SKU_1070,STORE_06,0.095
SKU_1070,STORE_07,0.08
SKU_1070,STORE_15,0.322
SKU_1070,STORE_08,0.089
SKU_1070,STORE_09,0.177
SKU_1070,STORE_16,0.081
SKU_1070,STORE_10,0.091
SKU_1070,STORE_11,0.085
SKU_1070,STORE_12,0.108
SKU_1070,STORE_13,0.116
SKU_1070,STORE_17,0.091
SKU_1070,STORE_14,0.124
SKU_1071,STORE_01,0.053
SKU_1071,STORE_02,0.076
SKU_1071,STORE_03,0.038
SKU_1071,STORE_04,0.032
SKU_1071,STORE_05,0.094
SKU_1071,STORE_06,0.052
SKU_1071,STORE_07,0.059
SKU_1071,STORE_15,0.036
SKU_1071,STORE_08,0.041
SKU_1071,STORE_09,0.089
SKU_1071,STORE_16,0.038
SKU_1071,STORE_10,0.042
SKU_1071,STORE_11,0.029
SKU_1071,STORE_12,0.05
SKU_1071,STORE_13,0.058
SKU_1071,STORE_17,0.042
SKU_1071,STORE_14,0.091
SKU_1072,STORE_01,0.024
SKU_1072,STORE_02,0.012
SKU_1072,STORE_03,0.016
SKU_1072,STORE_04,0.015
SKU_1072,STORE_05,0.015
SKU_1072,STORE_06,0.023
SKU_1072,STORE_07,0.009
SKU_1072,STORE_15,0.022
SKU_1072,STORE_08,0.017
SKU_1072,STORE_09,0.055
SKU_1072,STORE_16,0.016
SKU_1072,STORE_10,0.017
SKU_1072,STORE_11,0.02
SKU_1072,STORE_12,0.021
SKU_1072,STORE_13,0.036
SKU_1072,STORE_17,0.017
SKU_1072,STORE_14,0.014
SKU_1073,STORE_01,0.072
SKU_1073,STORE_02,0.066
SKU_1073,STORE_03,0.069
SKU_1073,STORE_04,0.044
SKU_1073,STORE_05,0.082
SKU_1073,STORE_06,0.07
SKU_1073,STORE_07,0.052
SKU_1073,STORE_15,0.107
SKU_1073,STORE_08,0.075
SKU_1073,STORE_09,0.16
SKU_1073,STORE_16,0.068
SKU_1073,STORE_10,0.076
SKU_1073,STORE_11,0.072
SKU_1073,STORE_12,0.09
SKU_1073,STORE_13,0.104
SKU_1073,STORE_17,0.076
SKU_1073,STORE_14,0.079
SKU_1074,STORE_01,0.175
SKU_1074,STORE_02,0.139
SKU_1074,STORE_03,0.139
SKU_1074,STORE_04,0.107
SKU_1074,STORE_05,0.171
SKU_1074,STORE_06,0.17
SKU_1074,STORE_07,0.108
SKU_1074,STORE_15,0.072
SKU_1074,STORE_08,0.15
SKU_1074,STORE_09,0.25
SKU_1074,STORE_16,0.136
SKU_1074,STORE_10,0.152
SKU_1074,STORE_11,0.265
SKU_1074,STORE_12,0.18
SKU_1074,STORE_13,0.163
SKU_1074,STORE_17,0.152
SKU_1074,STORE_14,0.167
SKU_1075,STORE_04,0.097
SKU_1075,STORE_11,0.176
SKU_1075,STORE_12,0.101
SKU_1075,STORE_17,0.095
SKU_1075,STORE_14,0.118
SKU_1076,STORE_04,0.07
SKU_1076,STORE_11,0.055
SKU_1076,STORE_12,0.068
SKU_1076,STORE_17,0.065
SKU_1076,STORE_14,0.091
SKU_1077,STORE_04,0.038
SKU_1077,STORE_11,0.081
SKU_1077,STORE_12,0.067
SKU_1077,STORE_17,0.063
SKU_1077,STORE_14,0.096
SKU_1078,STORE_04,0.021
SKU_1078,STORE_11,0.028
SKU_1078,STORE_12,0.031
SKU_1078,STORE_17,0.029
SKU_1078,STORE_14,0.071
SKU_1079,STORE_04,0.009
SKU_1079,STORE_11,0.019
SKU_1079,STORE_12,0.013
SKU_1079,STORE_17,0.012
SKU_1079,STORE_14,0.011
SKU_1080,STORE_04,0.028
SKU_1080,STORE_11,0.068
SKU_1080,STORE_12,0.056
SKU_1080,STORE_17,0.053
SKU_1080,STORE_14,0.062
SKU_1081,STORE_04,0.069
SKU_1081,STORE_11,0.251
SKU_1081,STORE_12,0.112
SKU_1081,STORE_17,0.105
SKU_1081,STORE_14,0.129
SKU_1082,STORE_01,0.165
SKU_1082,STORE_02,0.097
SKU_1082,STORE_03,0.099
SKU_1082,STORE_04,0.146
SKU_1082,STORE_05,0.107
SKU_1082,STORE_06,0.171
SKU_1082,STORE_07,0.066
SKU_1082,STORE_15,0.097
SKU_1082,STORE_08,0.088
SKU_1082,STORE_09,0.17
SKU_1082,STORE_16,0.094
SKU_1082,STORE_10,0.118
SKU_1082,STORE_11,0.141
SKU_1082,STORE_12,0.095
SKU_1082,STORE_13,0.112
SKU_1082,STORE_17,0.098
SKU_1082,STORE_14,0.117
SKU_1083,STORE_01,0.118
SKU_1083,STORE_02,0.075
SKU_1083,STORE_03,0.067
SKU_1083,STORE_04,0.105
SKU_1083,STORE_05,0.082
SKU_1083,STORE_06,0.123
SKU_1083,STORE_07,0.051
SKU_1083,STORE_15,0.097
SKU_1083,STORE_08,0.06
SKU_1083,STORE_09,0.117
SKU_1083,STORE_16,0.064
SKU_1083,STORE_10,0.08
SKU_1083,STORE_11,0.044
SKU_1083,STORE_12,0.065
SKU_1083,STORE_13,0.077
SKU_1083,STORE_17,0.066
SKU_1083,STORE_14,0.09
SKU_1084,STORE_01,0.065
SKU_1084,STORE_02,0.079
SKU_1084,STORE_03,0.065
SKU_1084,STORE_04,0.058
SKU_1084,STORE_05,0.087
SKU_1084,STORE_06,0.067
SKU_1084,STORE_07,0.054
SKU_1084,STORE_15,0.291
SKU_1084,STORE_08,0.059
SKU_1084,STORE_09,0.131
SKU_1084,STORE_16,0.062
SKU_1084,STORE_10,0.079
SKU_1084,STORE_11,0.065
SKU_1084,STORE_12,0.063
SKU_1084,STORE_13,0.086
SKU_1084,STORE_17,0.065
SKU_1084,STORE_14,0.094
SKU_1085,STORE_01,0.035
SKU_1085,STORE_02,0.058
SKU_1085,STORE_03,0.03
SKU_1085,STORE_04,0.031
SKU_1085,STORE_05,0.064
SKU_1085,STORE_06,0.037
SKU_1085,STORE_07,0.04
SKU_1085,STORE_15,0.032
SKU_1085,STORE_08,0.027
SKU_1085,STORE_09,0.066
SKU_1085,STORE_16,0.029
SKU_1085,STORE_10,0.036
SKU_1085,STORE_11,0.022
SKU_1085,STORE_12,0.029
SKU_1085,STORE_13,0.043
SKU_1085,STORE_17,0.03
SKU_1085,STORE_14,0.07
SKU_1086,STORE_01,0.016
SKU_1086,STORE_02,0.009
SKU_1086,STORE_03,0.013
SKU_1086,STORE_04,0.014
SKU_1086,STORE_05,0.01
SKU_1086,STORE_06,0.017
SKU_1086,STORE_07,0.006
SKU_1086,STORE_15,0.02
SKU_1086,STORE_08,0.011
SKU_1086,STORE_09,0.04
SKU_1086,STORE_16,0.012
SKU_1086,STORE_10,0.015
SKU_1086,STORE_11,0.015
SKU_1086,STORE_12,0.012
SKU_1086,STORE_13,0.027
SKU_1086,STORE_17,0.012
SKU_1086,STORE_14,0.011
SKU_1087,STORE_01,0.048
SKU_1087,STORE_02,0.051
SKU_1087,STORE_03,0.055
SKU_1087,STORE_04,0.043
SKU_1087,STORE_05,0.056
SKU_1087,STORE_06,0.05
SKU_1087,STORE_07,0.034
SKU_1087,STORE_15,0.097
SKU_1087,STORE_08,0.049
SKU_1087,STORE_09,0.118
SKU_1087,STORE_16,0.052
SKU_1087,STORE_10,0.066
SKU_1087,STORE_11,0.055
SKU_1087,STORE_12,0.053
SKU_1087,STORE_13,0.078
SKU_1087,STORE_17,0.054
SKU_1087,STORE_14,0.061
SKU_1088,STORE_01,0.117
SKU_1088,STORE_02,0.106
SKU_1088,STORE_03,0.109
SKU_1088,STORE_04,0.104
SKU_1088,STORE_05,0.117
SKU_1088,STORE_06,0.121
SKU_1088,STORE_07,0.072
SKU_1088,STORE_15,0.065
SKU_1088,STORE_08,0.098
SKU_1088,STORE_09,0.184
SKU_1088,STORE_16,0.104
SKU_1088,STORE_10,0.131
SKU_1088,STORE_11,0.201
SKU_1088,STORE_12,0.106
SKU_1088,STORE_13,0.121
SKU_1088,STORE_17,0.108
SKU_1088,STORE_14,0.127
SKU_1089,STORE_02,0.041
SKU_1089,STORE_07,0.03
SKU_1089,STORE_13,0.06
SKU_1090,STORE_02,0.031
SKU_1090,STORE_07,0.023
SKU_1090,STORE_13,0.041
SKU_1091,STORE_02,0.033
SKU_1091,STORE_07,0.024
SKU_1091,STORE_13,0.046
SKU_1092,STORE_02,0.024
SKU_1092,STORE_07,0.018
SKU_1092,STORE_13,0.023
SKU_1093,STORE_02,0.004
SKU_1093,STORE_07,0.003
SKU_1093,STORE_13,0.014
SKU_1094,STORE_02,0.021
SKU_1094,STORE_07,0.015
SKU_1094,STORE_13,0.041
SKU_1095,STORE_02,0.044
SKU_1095,STORE_07,0.032
SKU_1095,STORE_13,0.065
SKU_1096,STORE_02,0.041
SKU_1096,STORE_07,0.03
SKU_1096,STORE_13,0.06
SKU_1097,STORE_02,0.031
SKU_1097,STORE_07,0.023
SKU_1097,STORE_13,0.041
SKU_1098,STORE_02,0.033
SKU_1098,STORE_07,0.024
SKU_1098,STORE_13,0.046
SKU_1099,STORE_02,0.024
SKU_1099,STORE_07,0.018
SKU_1099,STORE_13,0.023
SKU_1100,STORE_02,0.004
SKU_1100,STORE_07,0.003
SKU_1100,STORE_13,0.014
SKU_1101,STORE_02,0.021
SKU_1101,STORE_07,0.015
SKU_1101,STORE_13,0.041
SKU_1102,STORE_02,0.044
SKU_1102,STORE_07,0.032
SKU_1102,STORE_13,0.065
SKU_1103,STORE_01,0.157
SKU_1103,STORE_02,0.076
SKU_1103,STORE_03,0.077
SKU_1103,STORE_04,0.084
SKU_1103,STORE_05,0.09
SKU_1103,STORE_06,0.154
SKU_1103,STORE_07,0.052
SKU_1103,STORE_15,0.069
SKU_1103,STORE_08,0.076
SKU_1103,STORE_09,0.168
SKU_1103,STORE_16,0.074
SKU_1103,STORE_10,0.078
SKU_1103,STORE_11,0.134
SKU_1103,STORE_12,0.081
SKU_1103,STORE_13,0.086
SKU_1103,STORE_17,0.075
SKU_1103,STORE_14,0.11
SKU_1104,STORE_01,0.113
SKU_1104,STORE_02,0.058
SKU_1104,STORE_03,0.052
SKU_1104,STORE_04,0.06
SKU_1104,STORE_05,0.069
SKU_1104,STORE_06,0.111
SKU_1104,STORE_07,0.04
SKU_1104,STORE_15,0.069
SKU_1104,STORE_08,0.051
SKU_1104,STORE_09,0.116
SKU_1104,STORE_16,0.05
SKU_1104,STORE_10,0.053
SKU_1104,STORE_11,0.042
SKU_1104,STORE_12,0.055
SKU_1104,STORE_13,0.059
SKU_1104,STORE_17,0.051
SKU_1104,STORE_14,0.084
SKU_1105,STORE_01,0.062
SKU_1105,STORE_02,0.062
SKU_1105,STORE_03,0.051
SKU_1105,STORE_04,0.033
SKU_1105,STORE_05,0.073
SKU_1105,STORE_06,0.061
SKU_1105,STORE_07,0.042
SKU_1105,STORE_15,0.208
SKU_1105,STORE_08,0.05
SKU_1105,STORE_09,0.129
SKU_1105,STORE_16,0.049
SKU_1105,STORE_10,0.052
SKU_1105,STORE_11,0.061
SKU_1105,STORE_12,0.053
SKU_1105,STORE_13,0.066
SKU_1105,STORE_17,0.05
SKU_1105,STORE_14,0.089
SKU_1106,STORE_01,0.034
SKU_1106,STORE_02,0.045
SKU_1106,STORE_03,0.024
SKU_1106,STORE_04,0.018
SKU_1106,STORE_05,0.054
SKU_1106,STORE_06,0.033
SKU_1106,STORE_07,0.031
SKU_1106,STORE_15,0.023
SKU_1106,STORE_08,0.023
SKU_1106,STORE_09,0.065
SKU_1106,STORE_16,0.023
SKU_1106,STORE_10,0.024
SKU_1106,STORE_11,0.021
SKU_1106,STORE_12,0.025
SKU_1106,STORE_13,0.033
SKU_1106,STORE_17,0.023
SKU_1106,STORE_14,0.066
SKU_1107,STORE_01,0.015
SKU_1107,STORE_02,0.007
SKU_1107,STORE_03,0.01
SKU_1107,STORE_04,0.008
SKU_1107,STORE_05,0.008
SKU_1107,STORE_06,0.015
SKU_1107,STORE_07,0.005
SKU_1107,STORE_15,0.014
SKU_1107,STORE_08,0.01
SKU_1107,STORE_09,0.04
SKU_1107,STORE_16,0.009
SKU_1107,STORE_10,0.01
SKU_1107,STORE_11,0.015
SKU_1107,STORE_12,0.01
SKU_1107,STORE_13,0.02
SKU_1107,STORE_17,0.01
SKU_1107,STORE_14,0.01
SKU_1108,STORE_01,0.046
SKU_1108,STORE_02,0.04
SKU_1108,STORE_03,0.043
SKU_1108,STORE_04,0.024
SKU_1108,STORE_05,0.047
SKU_1108,STORE_06,0.045
SKU_1108,STORE_07,0.027
SKU_1108,STORE_15,0.069
SKU_1108,STORE_08,0.042
SKU_1108,STORE_09,0.116
SKU_1108,STORE_16,0.041
SKU_1108,STORE_10,0.043
SKU_1108,STORE_11,0.052
SKU_1108,STORE_12,0.045
SKU_1108,STORE_13,0.06
SKU_1108,STORE_17,0.042
SKU_1108,STORE_14,0.057
SKU_1109,STORE_01,0.111
SKU_1109,STORE_02,0.083
SKU_1109,STORE_03,0.085
SKU_1109,STORE_04,0.059
SKU_1109,STORE_05,0.099
SKU_1109,STORE_06,0.109
SKU_1109,STORE_07,0.057
SKU_1109,STORE_15,0.046
SKU_1109,STORE_08,0.084
SKU_1109,STORE_09,0.182
SKU_1109,STORE_16,0.082
SKU_1109,STORE_10,0.086
SKU_1109,STORE_11,0.19
SKU_1109,STORE_12,0.089
SKU_1109,STORE_13,0.093
SKU_1109,STORE_17,0.083
SKU_1109,STORE_14,0.12
SKU_1110,STORE_02,0.306
SKU_1110,STORE_07,0.295
SKU_1110,STORE_13,0.472
SKU_1111,STORE_02,0.235
SKU_1111,STORE_07,0.226
SKU_1111,STORE_13,0.325
SKU_1112,STORE_02,0.248
SKU_1112,STORE_07,0.239
SKU_1112,STORE_13,0.362
SKU_1113,STORE_02,0.183
